4152.408, 1.956
4153.351, 1.959
4230.406, 1.961
4247.389, 1.961
4301.799, 1.962
4305.573, 1.962
4523.528, 1.966
4551.519, 1.967
4552.777, 1.967
4556.552, 1.967
4563.785, 1.967
4588.631, 1.968
4153.351, 1.972
4230.406, 1.973
4247.389, 1.973
4301.799, 1.975
4305.573, 1.975
4523.528, 1.979
4551.519, 1.979
4552.777, 1.979
4556.552, 1.980
4563.785, 1.980
4588.474, 1.980
4249.591, 1.980
4153.351, 1.984
4230.406, 1.986
4247.389, 1.986
4301.799, 1.987
4305.573, 1.987
4523.528, 1.991
4551.519, 1.992
4552.777, 1.992
4556.552, 1.992
4563.785, 1.992
4588.160, 1.993
4249.434, 1.992
4153.351, 1.993
4230.406, 1.998
4247.704, 1.998
4301.799, 1.999
4305.573, 1.999
4523.528, 2.004
4532.020, 2.004
4551.519, 2.004
4552.777, 2.004
4556.552, 2.004
4563.785, 2.005
4588.002, 2.005
4232.607, 2.004
4249.276, 2.005
4153.980, 2.009
4162.157, 2.009
4230.406, 2.010
4247.704, 2.011
4301.799, 2.012
4305.573, 2.012
4523.528, 2.016
4532.020, 2.016
4551.519, 2.017
4552.777, 2.017
4556.552, 2.017
4563.785, 2.017
4588.002, 2.017
4232.293, 2.017
4249.276, 2.017
4572.277, 2.023
4589.260, 2.024
4154.137, 2.021
4162.157, 2.022
4230.406, 2.023
4247.704, 2.023
4301.799, 2.024
4305.573, 2.024
4513.778, 2.028
4523.528, 2.029
4532.020, 2.029
4551.519, 2.029
4552.777, 2.029
4556.552, 2.029
4563.785, 2.029
4588.002, 2.030
4232.293, 2.029
4249.276, 2.029
4252.736, 2.029
4572.120, 2.036
4589.260, 2.036
4154.295, 2.034
4162.157, 2.034
4230.406, 2.035
4235.123, 2.035
4247.704, 2.036
4301.799, 2.037
4305.573, 2.037
4513.936, 2.041
4523.528, 2.041
4532.020, 2.041
4551.519, 2.042
4552.777, 2.042
4556.552, 2.042
4563.785, 2.042
4588.002, 2.042
4232.293, 2.042
4246.446, 2.042
4249.276, 2.042
4252.736, 2.042
4571.962, 2.048
4589.260, 2.049
4154.295, 2.046
4162.000, 2.046
4230.406, 2.048
4235.123, 2.048
4247.704, 2.048
4301.799, 2.049
4305.573, 2.049
4514.093, 2.053
4523.528, 2.053
4531.863, 2.054
4551.519, 2.054
4552.777, 2.054
4556.552, 2.054
4563.785, 2.054
4588.002, 2.055
4232.293, 2.054
4246.446, 2.054
4249.276, 2.054
4252.736, 2.054
4571.962, 2.061
4589.260, 2.061
4154.295, 2.059
4161.843, 2.059
4230.406, 2.060
4234.966, 2.060
4247.704, 2.060
4301.799, 2.062
4305.573, 2.062
4514.093, 2.066
4523.528, 2.066
4531.705, 2.066
4551.519, 2.066
4552.777, 2.066
4556.552, 2.067
4563.785, 2.067
4588.002, 2.064
4232.293, 2.066
4246.446, 2.067
4249.276, 2.067
4252.579, 2.067
4538.782, 2.072
4571.962, 2.073
4589.260, 2.073
4154.295, 2.071
4161.843, 2.071
4230.406, 2.073
4234.809, 2.073
4235.752, 2.073
4247.704, 2.073
4301.799, 2.074
4305.573, 2.074
4514.093, 2.078
4523.528, 2.078
4531.705, 2.078
4551.519, 2.079
4552.777, 2.079
4556.866, 2.079
4563.785, 2.079
4232.293, 2.079
4246.446, 2.079
4249.276, 2.079
4252.421, 2.079
4538.625, 2.085
4571.962, 2.085
4589.260, 2.086
4154.609, 2.080
4161.843, 2.084
4230.406, 2.085
4234.809, 2.085
4235.752, 2.085
4247.704, 2.085
4301.799, 2.086
4305.573, 2.086
4355.266, 2.087
4514.093, 2.091
4523.528, 2.091
4531.705, 2.091
4551.519, 2.091
4552.777, 2.091
4555.765, 2.091
4557.181, 2.091
4563.785, 2.092
4573.063, 2.092
4232.293, 2.091
4246.446, 2.092
4249.276, 2.092
4251.792, 2.092
4253.050, 2.092
4538.625, 2.097
4571.962, 2.098
4587.373, 2.098
4589.260, 2.098
4161.843, 2.096
4230.406, 2.097
4234.809, 2.098
4235.752, 2.098
4247.704, 2.098
4301.799, 2.099
4305.573, 2.099
4355.266, 2.100
4514.093, 2.103
4521.012, 2.103
4523.528, 2.103
4531.705, 2.103
4552.777, 2.104
4555.608, 2.104
4557.181, 2.104
4563.785, 2.104
4573.221, 2.104
4585.486, 2.104
4232.293, 2.104
4246.446, 2.104
4249.119, 2.104
4251.792, 2.104
4253.050, 2.104
4538.625, 2.110
4540.826, 2.110
4571.962, 2.110
4579.825, 2.111
4587.373, 2.111
4589.260, 2.111
4161.528, 2.105
4230.406, 2.110
4234.809, 2.110
4235.752, 2.110
4247.704, 2.110
4301.799, 2.111
4305.573, 2.111
4355.580, 2.112
4514.093, 2.115
4515.665, 2.115
4521.012, 2.116
4523.528, 2.116
4531.391, 2.116
4552.777, 2.116
4554.979, 2.116
4555.923, 2.116
4557.181, 2.116
4563.785, 2.116
4573.221, 2.117
4574.950, 2.117
4585.486, 2.117
4232.293, 2.116
4246.446, 2.116
4248.962, 2.116
4251.792, 2.117
4253.050, 2.117
4532.649, 2.122
4538.310, 2.122
4539.568, 2.122
4540.826, 2.122
4550.890, 2.122
4571.962, 2.123
4579.825, 2.123
4587.373, 2.123
4589.260, 2.123
4230.249, 2.122
4234.652, 2.122
4235.752, 2.122
4247.704, 2.123
4250.534, 2.123
4301.799, 2.124
4305.573, 2.121
4355.580, 2.125
4514.093, 2.128
4515.508, 2.128
4520.855, 2.128
4523.528, 2.128
4531.391, 2.128
4552.777, 2.129
4554.979, 2.129
4555.923, 2.129
4557.181, 2.129
4563.943, 2.129
4573.221, 2.129
4575.108, 2.129
4585.329, 2.129
4226.946, 2.128
4232.293, 2.129
4246.446, 2.129
4248.962, 2.129
4251.792, 2.129
4253.208, 2.129
4313.751, 2.130
4521.956, 2.134
4532.649, 2.134
4538.310, 2.135
4539.568, 2.135
4540.826, 2.135
4550.890, 2.135
4571.805, 2.135
4579.825, 2.135
4587.373, 2.136
4589.260, 2.136
4230.091, 2.132
4234.494, 2.135
4235.752, 2.135
4247.704, 2.135
4250.534, 2.135
4301.799, 2.136
4355.580, 2.137
4514.093, 2.140
4515.351, 2.140
4520.698, 2.140
4523.528, 2.140
4531.391, 2.141
4542.084, 2.141
4552.777, 2.141
4554.979, 2.141
4555.923, 2.141
4557.181, 2.138
4564.100, 2.141
4565.987, 2.141
4573.535, 2.141
4575.108, 2.141
4585.172, 2.142
4226.946, 2.141
4231.507, 2.141
4232.922, 2.141
4246.446, 2.141
4248.962, 2.141
4251.478, 2.138
4253.365, 2.141
4314.065, 2.143
4368.318, 2.144
4521.956, 2.147
4532.649, 2.147
4538.310, 2.147
4539.568, 2.147
4540.826, 2.147
4550.890, 2.147
4571.648, 2.148
4579.825, 2.148
4587.373, 2.148
4589.260, 2.148
4162.000, 2.146
4234.494, 2.144
4235.752, 2.147
4247.704, 2.148
4250.534, 2.148
4301.799, 2.149
4355.423, 2.150
4514.093, 2.153
4515.351, 2.153
4520.698, 2.153
4523.528, 2.153
4531.391, 2.153
4542.084, 2.153
4552.777, 2.153
4554.979, 2.154
4555.923, 2.154
4564.100, 2.154
4566.301, 2.154
4573.535, 2.154
4575.108, 2.154
4585.172, 2.154
4226.789, 2.153
4231.349, 2.153
4233.236, 2.153
4246.446, 2.154
4248.962, 2.154
4253.365, 2.154
4314.065, 2.155
4368.161, 2.156
4521.956, 2.159
4532.806, 2.159
4538.310, 2.159
4539.725, 2.159
4540.983, 2.159
4550.890, 2.160
4557.810, 2.160
4571.648, 2.160
4579.825, 2.160
