30976.709967251434, 60.049071601941705
30931.945683191876, 57.56369538834946
30887.6376874355, 59.800533980582486
30850.63030453004, 60.79468446601936
30812.998527104435, 55.32685679611649
30768.762576869616, 58.30930825242717
30724.286474896275, 58.80638349514555
30679.642266705978, 57.56369538834946
30635.43033164501, 60.79468446601936
30590.978244845523, 61.54029733009702
30546.16593043826, 58.557845873786334
30501.97801055114, 62.037372572815514
30457.189711317733, 59.30345873786405
30412.761639692097, 60.297609223300924
30367.85326458943, 56.321007281553364
30323.44920813765, 57.56369538834946
30278.8290151212, 56.56954490291258
30234.232837278603, 55.82393203883487
30189.70870495756, 55.82393203883487
30145.16055746267, 55.57539441747571
30100.56437962007, 54.82978155339799
30056.328429385252, 57.81223300970868
30011.756266716508, 57.31515776699024
29966.943952309244, 54.332706310679555
29922.63595655287, 56.56954490291258
29878.13583940568, 56.8180825242718
29833.44360086768, 55.07831917475721
29788.895453372785, 54.82978155339799
29744.46738174715, 55.82393203883487
29699.96726459996, 56.072469660194145
29655.491162626622, 56.56954490291258
29618.327681091127, 55.948200849514535
29581.02010851252, 53.83563106796112
29536.880218973103, 57.81223300970868
29492.380101825915, 58.060770631067896
29443.833427884714, 54.82978155339799
29414.06661989554, 66.75958737864073
29386.593261009202, 76.82536104368927
29352.37163827054, 68.25081310679607
29322.29263302129, 64.14994235436887
29284.576802487205, 57.81223300970868
29254.17359239096, 50.356104368931994
29217.718558484088, 57.06662014563102
29224.418791988708, 49.61049150485434
29211.66673467346, 71.23326456310676
29211.09037050102, 65.26836165048539
29191.638079681146, 94.34726334951452
29191.061715508706, 88.38236043689315
29190.485351336265, 82.41745752427178
29182.536328791353, 76.94962985436891
29159.64986811069, 70.48765169902907
29126.74907993387, 62.78298543689317
29101.653223258847, 59.05492111650483
29066.495008739967, 53.5870934466019
29053.598860381608, 48.11926577669897
29017.125815094347, 54.64337833737858
28973.172043152284, 60.54614684466014
28977.278637880925, 51.84733009708731
28927.423136964808, 47.87072815533975
28883.019080513022, 49.11341626213584
28838.87919097361, 53.09001820388346
28802.087944632814, 56.321007281553364
28773.197690489225, 64.52274878640773
28736.358413800728, 67.2566626213592
28691.377993176502, 62.534447815533895
28646.70976981235, 61.04322208737858
28602.377758882125, 63.03152305825239
28557.901656908787, 63.52859830097083
28513.329494240043, 63.03152305825239
28469.33369574374, 68.49935072815526
28424.71350272729, 67.50520024271839
28380.1653552324, 67.2566626213592
28332.08097338784, 68.81002275485432
28291.04504506876, 66.51104975728151
28246.40083687846, 65.26836165048539
28201.924734905122, 65.76543689320386
28157.352572236377, 65.26836165048539
28116.520772895034, 65.08195843446597
28068.328322768146, 65.51689927184461
28038.213294758123, 61.04322208737858
28000.97776770107, 59.67626516990288
27970.64660312638, 52.96574939320385
27929.16639409104, 46.06883040048541
27889.31921687762, 56.072469660194145
27849.55008897921, 54.084168689320336
27815.856800065285, 63.77713592233005
27771.26062222269, 63.03152305825239
27726.472322989277, 60.297609223300924
27682.1162968852, 62.037372572815514
27637.18390660868, 57.81223300970868
27636.823679000903, 54.084168689320336
27593.09204741697, 62.28591019417473
27548.49586957437, 61.54029733009702
27503.611509645554, 57.81223300970868
27458.943286281403, 56.321007281553364
27414.635290525028, 58.557845873786334
27370.087143030134, 58.30930825242717
27326.187405229237, 64.77128640776692
27281.375090821977, 61.78883495145624
27236.34663985005, 56.56954490291258
27191.7264468336, 55.57539441747571
27147.322390381818, 56.8180825242718
27102.606136669965, 54.82978155339799
27058.17806504433, 55.82393203883487
27013.798023766398, 57.31515776699024
26969.201845923802, 56.56954490291258
26924.605668081207, 55.82393203883487
26880.033505412463, 55.32685679611649
26835.437327569867, 54.58124393203883
26790.937210422675, 54.82978155339799
26746.34103258008, 54.084168689320336
26701.888945780593, 54.82978155339799
26657.412843807255, 55.32685679611649
26612.648559747697, 52.841480582524184
26568.292533643616, 54.58124393203883
26523.744386148726, 54.332706310679555
26479.148208306127, 53.5870934466019
26434.67210633279, 54.084168689320336
26390.051913316343, 53.09001820388346
26345.5277809953, 53.09001820388346
26301.29183076048, 56.072469660194145
26256.839743960994, 56.8180825242718
26212.147505422992, 55.07831917475721
26167.551327580397, 54.332706310679555
26122.931134563947, 53.33855582524268
26078.59912363372, 55.32685679611649
26033.858854748014, 53.09001820388346
25989.430783122378, 54.084168689320336
25945.362939104518, 58.80638349514555
25900.69471574037, 57.31515776699024
25855.8343709854, 53.83563106796112
25811.38228418592, 54.58124393203883
25767.17034912495, 57.81223300970868
25723.030459585534, 61.78883495145624
25685.866978050035, 61.16749089805819
25663.256691868664, 57.56369538834946
25618.900665764588, 59.30345873786405
25574.30448792199, 58.557845873786334
25529.948461817912, 60.297609223300924
25485.448344670724, 60.54614684466014
25440.275802655684, 53.83563106796112
25395.463488248424, 50.85317961165043
25351.1795076659, 53.33855582524268
25306.631360171006, 53.09001820388346
25261.91510645915, 51.10171723300965
25217.10279205189, 48.11926577669897
25172.89085699092, 51.35025485436887
25128.51081571299, 52.841480582524184
25083.89062269654, 51.84733009708731
25039.24641450624, 50.60464199029121
24994.794327706757, 51.35025485436887
24950.438301602677, 53.09001820388346
24905.866138933932, 52.59294296116502
24861.22193074363, 51.35025485436887
24816.697798422592, 51.35025485436887
24772.1496509277, 51.10171723300965
24727.69756412821, 51.84733009708731
24683.125401459467, 51.35025485436887
24638.697329833834, 52.3444053398058
24594.389334077456, 54.58124393203883
24549.50497414864, 50.85317961165043
24504.668644567526, 47.62219053398053
24467.757322357473, 49.61049150485434
24431.062136712084, 53.83563106796112
